,x,y,z
676,-4.40E-76,1.546504115,2.6
677,-4.40E-77,1.282139641,2.7
678,-4.40E-78,1.00496445,2.8
679,-4.40E-79,0.717747988,2.9
680,-4.40E-80,0.423360024,3
681,-4.40E-81,0.124741987,3.1
682,-4.40E-82,-0.17512243,3.2
683,-4.40E-83,-0.473237082,3.3
684,-4.40E-84,-0.766623306,3.4
685,-4.40E-85,-1.052349683,3.5
686,-4.40E-86,-1.32756133,3.6
687,-4.40E-87,-1.589508423,3.7
688,-4.40E-88,-1.835573673,3.8
689,-4.40E-89,-2.063298478,3.9
690,-4.40E-90,-2.270407486,4
691,-4.40E-91,-2.454831333,4.1
692,-4.40E-92,-2.614727317,4.2
693,-4.40E-93,-2.74849781,4.3
694,-4.40E-94,-2.854806222,4.4
695,-4.40E-95,-2.932590353,4.5
696,-4.40E-96,-2.981073011,4.6
697,-4.40E-97,-2.999769773,4.7
698,-4.40E-98,-2.988493827,4.8
699,-4.40E-99,-2.947357838,4.9
700,-4.3,-0.373363271,-5
701,-0.43,2.445792643,-4.9
702,-0.043,2.974447499,-4.8
703,-0.0043,2.999901853,-4.7
704,-0.00043,2.981217412,-4.6
705,-4.30E-05,2.932617543,-4.5
706,-4.30E-06,2.854810186,-4.4
707,-4.30E-07,2.748498327,-4.3
708,-4.30E-08,2.61472738,-4.2
709,-4.30E-09,2.454831341,-4.1
710,-4.30E-10,2.270407487,-4
711,-4.30E-11,2.063298478,-3.9
712,-4.30E-12,1.835573673,-3.8
713,-4.30E-13,1.589508423,-3.7
714,-4.30E-14,1.32756133,-3.6
715,-4.30E-15,1.052349683,-3.5
716,-4.30E-16,0.766623306,-3.4
717,-4.30E-17,0.473237082,-3.3
718,-4.30E-18,0.17512243,-3.2
719,-4.30E-19,-0.124741987,-3.1
720,-4.30E-20,-0.423360024,-3
721,-4.30E-21,-0.717747988,-2.9
722,-4.30E-22,-1.00496445,-2.8
723,-4.30E-23,-1.282139641,-2.7
724,-4.30E-24,-1.546504115,-2.6
725,-4.30E-25,-1.795416432,-2.5
726,-4.30E-26,-2.026389542,-2.4
727,-4.30E-27,-2.237115637,-2.3
728,-4.30E-28,-2.425489211,-2.2
729,-4.30E-29,-2.5896281,-2.1
730,-4.30E-30,-2.72789228,-2
731,-4.30E-31,-2.838900263,-1.9
732,-4.30E-32,-2.921542893,-1.8
733,-4.30E-33,-2.974994431,-1.7
734,-4.30E-34,-2.998720809,-1.6
735,-4.30E-35,-2.99248496,-1.5
736,-4.30E-36,-2.95634919,-1.4
737,-4.30E-37,-2.890674556,-1.3
738,-4.30E-38,-2.796117258,-1.2
739,-4.30E-39,-2.67362208,-1.1
740,-4.30E-40,-2.524412954,-1
741,-4.30E-41,-2.349980729,-0.9
742,-4.30E-42,-2.152068273,-0.8
743,-4.30E-43,-1.932653062,-0.7
744,-4.30E-44,-1.69392742,-0.6
745,-4.30E-45,-1.438276616,-0.5
746,-4.30E-46,-1.168255027,-0.4
747,-4.30E-47,-0.88656062,-0.3
748,-4.30E-48,-0.596007992,-0.2
749,-4.30E-49,-0.29950025,-0.1
750,-4.30E-50,-1.29E-49,0
751,-4.30E-51,0.29950025,0.1
752,-4.30E-52,0.596007992,0.2
753,-4.30E-53,0.88656062,0.3
754,-4.30E-54,1.168255027,0.4
755,-4.30E-55,1.438276616,0.5
756,-4.30E-56,1.69392742,0.6
757,-4.30E-57,1.932653062,0.7
758,-4.30E-58,2.152068273,0.8
759,-4.30E-59,2.349980729,0.9
760,-4.30E-60,2.524412954,1
761,-4.30E-61,2.67362208,1.1
762,-4.30E-62,2.796117258,1.2
763,-4.30E-63,2.890674556,1.3
764,-4.30E-64,2.95634919,1.4
765,-4.30E-65,2.99248496,1.5
766,-4.30E-66,2.998720809,1.6
767,-4.30E-67,2.974994431,1.7
768,-4.30E-68,2.921542893,1.8
769,-4.30E-69,2.838900263,1.9
770,-4.30E-70,2.72789228,2
771,-4.30E-71,2.5896281,2.1
772,-4.30E-72,2.425489211,2.2
773,-4.30E-73,2.237115637,2.3
774,-4.30E-74,2.026389542,2.4
775,-4.30E-75,1.795416432,2.5
776,-4.30E-76,1.546504115,2.6
777,-4.30E-77,1.282139641,2.7
778,-4.30E-78,1.00496445,2.8
779,-4.30E-79,0.717747988,2.9
780,-4.30E-80,0.423360024,3
781,-4.30E-81,0.124741987,3.1
782,-4.30E-82,-0.17512243,3.2
783,-4.30E-83,-0.473237082,3.3
784,-4.30E-84,-0.766623306,3.4
785,-4.30E-85,-1.052349683,3.5
786,-4.30E-86,-1.32756133,3.6
787,-4.30E-87,-1.589508423,3.7
788,-4.30E-88,-1.835573673,3.8
789,-4.30E-89,-2.063298478,3.9
790,-4.30E-90,-2.270407486,4
791,-4.30E-91,-2.454831333,4.1
792,-4.30E-92,-2.614727317,4.2
793,-4.30E-93,-2.74849781,4.3
794,-4.30E-94,-2.854806222,4.4
795,-4.30E-95,-2.932590353,4.5
796,-4.30E-96,-2.981073011,4.6
797,-4.30E-97,-2.999769773,4.7
798,-4.30E-98,-2.988493827,4.8
799,-4.30E-99,-2.947357838,4.9
800,-4.2,-0.668669742,-5
801,-0.42,2.46304274,-4.9
802,-0.042,2.974836732,-4.8
803,-0.0042,2.999899411,-4.7
804,-0.00042,2.98121406,-4.6
805,-4.20E-05,2.932616911,-4.5
806,-4.20E-06,2.854810094,-4.4
807,-4.20E-07,2.748498315,-4.3
808,-4.20E-08,2.614727379,-4.2
809,-4.20E-09,2.45483134,-4.1
810,-4.20E-10,2.270407487,-4
811,-4.20E-11,2.063298478,-3.9
812,-4.20E-12,1.835573673,-3.8
813,-4.20E-13,1.589508423,-3.7
814,-4.20E-14,1.32756133,-3.6
815,-4.20E-15,1.052349683,-3.5
816,-4.20E-16,0.766623306,-3.4
817,-4.20E-17,0.473237082,-3.3
818,-4.20E-18,0.17512243,-3.2
819,-4.20E-19,-0.124741987,-3.1
820,-4.20E-20,-0.423360024,-3
821,-4.20E-21,-0.717747988,-2.9
822,-4.20E-22,-1.00496445,-2.8
823,-4.20E-23,-1.282139641,-2.7
824,-4.20E-24,-1.546504115,-2.6
825,-4.20E-25,-1.795416432,-2.5
826,-4.20E-26,-2.026389542,-2.4
827,-4.20E-27,-2.237115637,-2.3
828,-4.20E-28,-2.425489211,-2.2
829,-4.20E-29,-2.5896281,-2.1
830,-4.20E-30,-2.72789228,-2
831,-4.20E-31,-2.838900263,-1.9
832,-4.20E-32,-2.921542893,-1.8
833,-4.20E-33,-2.974994431,-1.7
834,-4.20E-34,-2.998720809,-1.6
835,-4.20E-35,-2.99248496,-1.5
836,-4.20E-36,-2.95634919,-1.4
837,-4.20E-37,-2.890674556,-1.3
838,-4.20E-38,-2.796117258,-1.2
839,-4.20E-39,-2.67362208,-1.1
840,-4.20E-40,-2.524412954,-1
841,-4.20E-41,-2.349980729,-0.9
842,-4.20E-42,-2.152068273,-0.8
843,-4.20E-43,-1.932653062,-0.7
844,-4.20E-44,-1.69392742,-0.6
845,-4.20E-45,-1.438276616,-0.5
846,-4.20E-46,-1.168255027,-0.4
847,-4.20E-47,-0.88656062,-0.3
848,-4.20E-48,-0.596007992,-0.2
849,-4.20E-49,-0.29950025,-0.1
850,-4.20E-50,-1.26E-49,0
851,-4.20E-51,0.29950025,0.1
852,-4.20E-52,0.596007992,0.2
853,-4.20E-53,0.88656062,0.3
854,-4.20E-54,1.168255027,0.4
855,-4.20E-55,1.438276616,0.5
856,-4.20E-56,1.69392742,0.6
857,-4.20E-57,1.932653062,0.7
858,-4.20E-58,2.152068273,0.8
859,-4.20E-59,2.349980729,0.9
860,-4.20E-60,2.524412954,1
861,-4.20E-61,2.67362208,1.1
862,-4.20E-62,2.796117258,1.2
863,-4.20E-63,2.890674556,1.3
864,-4.20E-64,2.95634919,1.4
865,-4.20E-65,2.99248496,1.5
866,-4.20E-66,2.998720809,1.6
867,-4.20E-67,2.974994431,1.7
868,-4.20E-68,2.921542893,1.8
869,-4.20E-69,2.838900263,1.9
870,-4.20E-70,2.72789228,2
871,-4.20E-71,2.5896281,2.1
872,-4.20E-72,2.425489211,2.2
873,-4.20E-73,2.237115637,2.3
874,-4.20E-74,2.026389542,2.4
875,-4.20E-75,1.795416432,2.5
876,-4.20E-76,1.546504115,2.6
877,-4.20E-77,1.282139641,2.7
878,-4.20E-78,1.00496445,2.8
879,-4.20E-79,0.717747988,2.9
880,-4.20E-80,0.423360024,3
881,-4.20E-81,0.124741987,3.1
882,-4.20E-82,-0.17512243,3.2
883,-4.20E-83,-0.473237082,3.3
884,-4.20E-84,-0.766623306,3.4
885,-4.20E-85,-1.052349683,3.5
886,-4.20E-86,-1.32756133,3.6
887,-4.20E-87,-1.589508423,3.7
888,-4.20E-88,-1.835573673,3.8
889,-4.20E-89,-2.063298478,3.9
890,-4.20E-90,-2.270407486,4
891,-4.20E-91,-2.454831333,4.1
892,-4.20E-92,-2.614727317,4.2
893,-4.20E-93,-2.74849781,4.3
894,-4.20E-94,-2.854806222,4.4
895,-4.20E-95,-2.932590353,4.5
896,-4.20E-96,-2.981073011,4.6
897,-4.20E-97,-2.999769773,4.7
898,-4.20E-98,-2.988493827,4.8
899,-4.20E-99,-2.947357838,4.9
900,-4.1,-0.957295087,-5
901,-0.41,2.480046535,-4.9
902,-0.041,2.975222989,-4.8
903,-0.0041,2.99989694,-4.7
904,-0.00041,2.981210708,-4.6
905,-4.10E-05,2.932616278,-4.5
906,-4.10E-06,2.854810002,-4.4
907,-4.10E-07,2.748498303,-4.3
908,-4.10E-08,2.614727378,-4.2
909,-4.10E-09,2.45483134,-4.1
910,-4.10E-10,2.270407487,-4
911,-4.10E-11,2.063298478,-3.9
912,-4.10E-12,1.835573673,-3.8
913,-4.10E-13,1.589508423,-3.7
914,-4.10E-14,1.32756133,-3.6
915,-4.10E-15,1.052349683,-3.5
916,-4.10E-16,0.766623306,-3.4
917,-4.10E-17,0.473237082,-3.3
918,-4.10E-18,0.17512243,-3.2
919,-4.10E-19,-0.124741987,-3.1
920,-4.10E-20,-0.423360024,-3
921,-4.10E-21,-0.717747988,-2.9
922,-4.10E-22,-1.00496445,-2.8
923,-4.10E-23,-1.282139641,-2.7
924,-4.10E-24,-1.546504115,-2.6
925,-4.10E-25,-1.795416432,-2.5
926,-4.10E-26,-2.026389542,-2.4
927,-4.10E-27,-2.237115637,-2.3
928,-4.10E-28,-2.425489211,-2.2
929,-4.10E-29,-2.5896281,-2.1
930,-4.10E-30,-2.72789228,-2
931,-4.10E-31,-2.838900263,-1.9
932,-4.10E-32,-2.921542893,-1.8
933,-4.10E-33,-2.974994431,-1.7
934,-4.10E-34,-2.998720809,-1.6
935,-4.10E-35,-2.99248496,-1.5
936,-4.10E-36,-2.95634919,-1.4
937,-4.10E-37,-2.890674556,-1.3
938,-4.10E-38,-2.796117258,-1.2
939,-4.10E-39,-2.67362208,-1.1
940,-4.10E-40,-2.524412954,-1
941,-4.10E-41,-2.349980729,-0.9
942,-4.10E-42,-2.152068273,-0.8
943,-4.10E-43,-1.932653062,-0.7
944,-4.10E-44,-1.69392742,-0.6
945,-4.10E-45,-1.438276616,-0.5
946,-4.10E-46,-1.168255027,-0.4
947,-4.10E-47,-0.88656062,-0.3
948,-4.10E-48,-0.596007992,-0.2
949,-4.10E-49,-0.29950025,-0.1
950,-4.10E-50,-1.23E-49,0
951,-4.10E-51,0.29950025,0.1
952,-4.10E-52,0.596007992,0.2
953,-4.10E-53,0.88656062,0.3
954,-4.10E-54,1.168255027,0.4
955,-4.10E-55,1.438276616,0.5
956,-4.10E-56,1.69392742,0.6
957,-4.10E-57,1.932653062,0.7
958,-4.10E-58,2.152068273,0.8
959,-4.10E-59,2.349980729,0.9
960,-4.10E-60,2.524412954,1
961,-4.10E-61,2.67362208,1.1
962,-4.10E-62,2.796117258,1.2
963,-4.10E-63,2.890674556,1.3
964,-4.10E-64,2.95634919,1.4
965,-4.10E-65,2.99248496,1.5
966,-4.10E-66,2.998720809,1.6
967,-4.10E-67,2.974994431,1.7
968,-4.10E-68,2.921542893,1.8
969,-4.10E-69,2.838900263,1.9
970,-4.10E-70,2.72789228,2
971,-4.10E-71,2.5896281,2.1
972,-4.10E-72,2.425489211,2.2
973,-4.10E-73,2.237115637,2.3
974,-4.10E-74,2.026389542,2.4
975,-4.10E-75,1.795416432,2.5
976,-4.10E-76,1.546504115,2.6
977,-4.10E-77,1.282139641,2.7
978,-4.10E-78,1.00496445,2.8
979,-4.10E-79,0.717747988,2.9
980,-4.10E-80,0.423360024,3
981,-4.10E-81,0.124741987,3.1
982,-4.10E-82,-0.17512243,3.2
983,-4.10E-83,-0.473237082,3.3
984,-4.10E-84,-0.766623306,3.4
985,-4.10E-85,-1.052349683,3.5
986,-4.10E-86,-1.32756133,3.6
987,-4.10E-87,-1.589508423,3.7
988,-4.10E-88,-1.835573673,3.8
989,-4.10E-89,-2.063298478,3.9
990,-4.10E-90,-2.270407486,4
991,-4.10E-91,-2.454831333,4.1
992,-4.10E-92,-2.614727317,4.2
993,-4.10E-93,-2.74849781,4.3
994,-4.10E-94,-2.854806222,4.4
995,-4.10E-95,-2.932590353,4.5
996,-4.10E-96,-2.981073011,4.6
997,-4.10E-97,-2.999769773,4.7
998,-4.10E-98,-2.988493827,4.8
999,-4.10E-99,-2.947357838,4.9
1000,-4,-1.236355456,-5
1001,-0.4,2.496802327,-4.9
1002,-0.04,2.975606272,-4.8
1003,-0.004,2.999894438,-4.7
1004,-0.0004,2.981207355,-4.6
1005,-4.00E-05,2.932615646,-4.5
1006,-4.00E-06,2.85480991,-4.4
1007,-4.00E-07,2.748498291,-4.3
1008,-4.00E-08,2.614727376,-4.2
1009,-4.00E-09,2.45483134,-4.1
1010,-4.00E-10,2.270407487,-4
1011,-4.00E-11,2.063298478,-3.9
1012,-4.00E-12,1.835573673,-3.8
1013,-4.00E-13,1.589508423,-3.7
1014,-4.00E-14,1.32756133,-3.6
1015,-4.00E-15,1.052349683,-3.5
1016,-4.00E-16,0.766623306,-3.4
1017,-4.00E-17,0.473237082,-3.3
1018,-4.00E-18,0.17512243,-3.2
1019,-4.00E-19,-0.124741987,-3.1
1020,-4.00E-20,-0.423360024,-3
1021,-4.00E-21,-0.717747988,-2.9
1022,-4.00E-22,-1.00496445,-2.8
1023,-4.00E-23,-1.282139641,-2.7
1024,-4.00E-24,-1.546504115,-2.6
1025,-4.00E-25,-1.795416432,-2.5
1026,-4.00E-26,-2.026389542,-2.4
1027,-4.00E-27,-2.237115637,-2.3
1028,-4.00E-28,-2.425489211,-2.2
1029,-4.00E-29,-2.5896281,-2.1
1030,-4.00E-30,-2.72789228,-2
1031,-4.00E-31,-2.838900263,-1.9
1032,-4.00E-32,-2.921542893,-1.8
1033,-4.00E-33,-2.974994431,-1.7
1034,-4.00E-34,-2.998720809,-1.6
1035,-4.00E-35,-2.99248496,-1.5
1036,-4.00E-36,-2.95634919,-1.4
1037,-4.00E-37,-2.890674556,-1.3
1038,-4.00E-38,-2.796117258,-1.2
1039,-4.00E-39,-2.67362208,-1.1
1040,-4.00E-40,-2.524412954,-1
1041,-4.00E-41,-2.349980729,-0.9
1042,-4.00E-42,-2.152068273,-0.8
1043,-4.00E-43,-1.932653062,-0.7
1044,-4.00E-44,-1.69392742,-0.6
1045,-4.00E-45,-1.438276616,-0.5
1046,-4.00E-46,-1.168255027,-0.4
1047,-4.00E-47,-0.88656062,-0.3
1048,-4.00E-48,-0.596007992,-0.2
1049,-4.00E-49,-0.29950025,-0.1
1050,-4.00E-50,-1.20E-49,0
1051,-4.00E-51,0.29950025,0.1
1052,-4.00E-52,0.596007992,0.2
1053,-4.00E-53,0.88656062,0.3
1054,-4.00E-54,1.168255027,0.4
1055,-4.00E-55,1.438276616,0.5
1056,-4.00E-56,1.69392742,0.6
1057,-4.00E-57,1.932653062,0.7
1058,-4.00E-58,2.152068273,0.8
1059,-4.00E-59,2.349980729,0.9
1060,-4.00E-60,2.524412954,1
1061,-4.00E-61,2.67362208,1.1
1062,-4.00E-62,2.796117258,1.2
1063,-4.00E-63,2.890674556,1.3
1064,-4.00E-64,2.95634919,1.4
1065,-4.00E-65,2.99248496,1.5
1066,-4.00E-66,2.998720809,1.6
1067,-4.00E-67,2.974994431,1.7
1068,-4.00E-68,2.921542893,1.8
1069,-4.00E-69,2.838900263,1.9
1070,-4.00E-70,2.72789228,2
1071,-4.00E-71,2.5896281,2.1
1072,-4.00E-72,2.425489211,2.2
1073,-4.00E-73,2.237115637,2.3
1074,-4.00E-74,2.026389542,2.4
1075,-4.00E-75,1.795416432,2.5
1076,-4.00E-76,1.546504115,2.6
1077,-4.00E-77,1.282139641,2.7
1078,-4.00E-78,1.00496445,2.8
1079,-4.00E-79,0.717747988,2.9
1080,-4.00E-80,0.423360024,3
1081,-4.00E-81,0.124741987,3.1
1082,-4.00E-82,-0.17512243,3.2
1083,-4.00E-83,-0.473237082,3.3
1084,-4.00E-84,-0.766623306,3.4
1085,-4.00E-85,-1.052349683,3.5
1086,-4.00E-86,-1.32756133,3.6
1087,-4.00E-87,-1.589508423,3.7
1088,-4.00E-88,-1.835573673,3.8
1089,-4.00E-89,-2.063298478,3.9
1090,-4.00E-90,-2.270407486,4
1091,-4.00E-91,-2.454831333,4.1
1092,-4.00E-92,-2.614727317,4.2
1093,-4.00E-93,-2.74849781,4.3
1094,-4.00E-94,-2.854806222,4.4
1095,-4.00E-95,-2.932590353,4.5
1096,-4.00E-96,-2.981073011,4.6
1097,-4.00E-97,-2.999769773,4.7
1098,-4.00E-98,-2.988493827,4.8
1099,-4.00E-99,-2.947357838,4.9
1100,-3.9,-1.503062569,-5
1101,-0.39,2.51330844,-4.9
1102,-0.039,2.975986579,-4.8
1103,-0.0039,2.999891906,-4.7
1104,-0.00039,2.981204003,-4.6
1105,-3.90E-05,2.932615014,-4.5
1106,-3.90E-06,2.854809817,-4.4
1107,-3.90E-07,2.748498279,-4.3
1108,-3.90E-08,2.614727375,-4.2
1109,-3.90E-09,2.45483134,-4.1
1110,-3.90E-10,2.270407487,-4
1111,-3.90E-11,2.063298478,-3.9
1112,-3.90E-12,1.835573673,-3.8
1113,-3.90E-13,1.589508423,-3.7
1114,-3.90E-14,1.32756133,-3.6
1115,-3.90E-15,1.052349683,-3.5
1116,-3.90E-16,0.766623306,-3.4
1117,-3.90E-17,0.473237082,-3.3
1118,-3.90E-18,0.17512243,-3.2
1119,-3.90E-19,-0.124741987,-3.1
1120,-3.90E-20,-0.423360024,-3
1121,-3.90E-21,-0.717747988,-2.9
1122,-3.90E-22,-1.00496445,-2.8
1123,-3.90E-23,-1.282139641,-2.7
1124,-3.90E-24,-1.546504115,-2.6
1125,-3.90E-25,-1.795416432,-2.5
1126,-3.90E-26,-2.026389542,-2.4
1127,-3.90E-27,-2.237115637,-2.3
1128,-3.90E-28,-2.425489211,-2.2
1129,-3.90E-29,-2.5896281,-2.1
1130,-3.90E-30,-2.72789228,-2
1131,-3.90E-31,-2.838900263,-1.9
1132,-3.90E-32,-2.921542893,-1.8
1133,-3.90E-33,-2.974994431,-1.7
1134,-3.90E-34,-2.998720809,-1.6
1135,-3.90E-35,-2.99248496,-1.5
1136,-3.90E-36,-2.95634919,-1.4
1137,-3.90E-37,-2.890674556,-1.3
1138,-3.90E-38,-2.796117258,-1.2
1139,-3.90E-39,-2.67362208,-1.1
1140,-3.90E-40,-2.524412954,-1
1141,-3.90E-41,-2.349980729,-0.9
1142,-3.90E-42,-2.152068273,-0.8
1143,-3.90E-43,-1.932653062,-0.7
1144,-3.90E-44,-1.69392742,-0.6
1145,-3.90E-45,-1.438276616,-0.5
1146,-3.90E-46,-1.168255027,-0.4
1147,-3.90E-47,-0.88656062,-0.3
1148,-3.90E-48,-0.596007992,-0.2
1149,-3.90E-49,-0.29950025,-0.1
1150,-3.90E-50,-1.17E-49,0
1151,-3.90E-51,0.29950025,0.1
1152,-3.90E-52,0.596007992,0.2
1153,-3.90E-53,0.88656062,0.3
1154,-3.90E-54,1.168255027,0.4
1155,-3.90E-55,1.438276616,0.5
1156,-3.90E-56,1.69392742,0.6
1157,-3.90E-57,1.932653062,0.7
1158,-3.90E-58,2.152068273,0.8
1159,-3.90E-59,2.349980729,0.9
1160,-3.90E-60,2.524412954,1
1161,-3.90E-61,2.67362208,1.1
1162,-3.90E-62,2.796117258,1.2
1163,-3.90E-63,2.890674556,1.3
1164,-3.90E-64,2.95634919,1.4
1165,-3.90E-65,2.99248496,1.5
1166,-3.90E-66,2.998720809,1.6
1167,-3.90E-67,2.974994431,1.7
1168,-3.90E-68,2.921542893,1.8
1169,-3.90E-69,2.838900263,1.9
1170,-3.90E-70,2.72789228,2
1171,-3.90E-71,2.5896281,2.1
1172,-3.90E-72,2.425489211,2.2
1173,-3.90E-73,2.237115637,2.3
1174,-3.90E-74,2.026389542,2.4
1175,-3.90E-75,1.795416432,2.5
1176,-3.90E-76,1.546504115,2.6
1177,-3.90E-77,1.282139641,2.7
1178,-3.90E-78,1.00496445,2.8
1179,-3.90E-79,0.717747988,2.9
1180,-3.90E-80,0.423360024,3
1181,-3.90E-81,0.124741987,3.1
1182,-3.90E-82,-0.17512243,3.2
1183,-3.90E-83,-0.473237082,3.3
1184,-3.90E-84,-0.766623306,3.4
1185,-3.90E-85,-1.052349683,3.5
1186,-3.90E-86,-1.32756133,3.6
1187,-3.90E-87,-1.589508423,3.7
1188,-3.90E-88,-1.835573673,3.8
1189,-3.90E-89,-2.063298478,3.9
1190,-3.90E-90,-2.270407486,4
1191,-3.90E-91,-2.454831333,4.1
1192,-3.90E-92,-2.614727317,4.2
1193,-3.90E-93,-2.74849781,4.3
1194,-3.90E-94,-2.854806222,4.4
1195,-3.90E-95,-2.932590353,4.5
1196,-3.90E-96,-2.981073011,4.6
1197,-3.90E-97,-2.999769773,4.7
1198,-3.90E-98,-2.988493827,4.8
1199,-3.90E-99,-2.947357838,4.9
1200,-3.8,-1.754751579,-5
1201,-0.38,2.529563226,-4.9
1202,-0.038,2.97636391,-4.8
1203,-0.0038,2.999889345,-4.7
1204,-0.00038,2.98120065,-4.6
1205,-3.80E-05,2.932614382,-4.5
1206,-3.80E-06,2.854809725,-4.4
1207,-3.80E-07,2.748498267,-4.3
1208,-3.80E-08,2.614727373,-4.2
1209,-3.80E-09,2.45483134,-4.1
1210,-3.80E-10,2.270407487,-4
1211,-3.80E-11,2.063298478,-3.9
1212,-3.80E-12,1.835573673,-3.8
1213,-3.80E-13,1.589508423,-3.7
1214,-3.80E-14,1.32756133,-3.6
1215,-3.80E-15,1.052349683,-3.5
1216,-3.80E-16,0.766623306,-3.4
1217,-3.80E-17,0.473237082,-3.3
1218,-3.80E-18,0.17512243,-3.2
1219,-3.80E-19,-0.124741987,-3.1
1220,-3.80E-20,-0.423360024,-3
1221,-3.80E-21,-0.717747988,-2.9
1222,-3.80E-22,-1.00496445,-2.8
1223,-3.80E-23,-1.282139641,-2.7
1224,-3.80E-24,-1.546504115,-2.6
1225,-3.80E-25,-1.795416432,-2.5
1226,-3.80E-26,-2.026389542,-2.4
1227,-3.80E-27,-2.237115637,-2.3
1228,-3.80E-28,-2.425489211,-2.2
1229,-3.80E-29,-2.5896281,-2.1
1230,-3.80E-30,-2.72789228,-2
1231,-3.80E-31,-2.838900263,-1.9
1232,-3.80E-32,-2.921542893,-1.8
1233,-3.80E-33,-2.974994431,-1.7
1234,-3.80E-34,-2.998720809,-1.6
1235,-3.80E-35,-2.99248496,-1.5
1236,-3.80E-36,-2.95634919,-1.4
1237,-3.80E-37,-2.890674556,-1.3
1238,-3.80E-38,-2.796117258,-1.2
1239,-3.80E-39,-2.67362208,-1.1
1240,-3.80E-40,-2.524412954,-1
1241,-3.80E-41,-2.349980729,-0.9
1242,-3.80E-42,-2.152068273,-0.8
1243,-3.80E-43,-1.932653062,-0.7
1244,-3.80E-44,-1.69392742,-0.6
1245,-3.80E-45,-1.438276616,-0.5
1246,-3.80E-46,-1.168255027,-0.4
1247,-3.80E-47,-0.88656062,-0.3
1248,-3.80E-48,-0.596007992,-0.2
1249,-3.80E-49,-0.29950025,-0.1
1250,-3.80E-50,-1.14E-49,0
1251,-3.80E-51,0.29950025,0.1
1252,-3.80E-52,0.596007992,0.2
1253,-3.80E-53,0.88656062,0.3
1254,-3.80E-54,1.168255027,0.4
1255,-3.80E-55,1.438276616,0.5
1256,-3.80E-56,1.69392742,0.6
1257,-3.80E-57,1.932653062,0.7
1258,-3.80E-58,2.152068273,0.8
1259,-3.80E-59,2.349980729,0.9
1260,-3.80E-60,2.524412954,1
1261,-3.80E-61,2.67362208,1.1
1262,-3.80E-62,2.796117258,1.2
1263,-3.80E-63,2.890674556,1.3
1264,-3.80E-64,2.95634919,1.4
1265,-3.80E-65,2.99248496,1.5
1266,-3.80E-66,2.998720809,1.6
1267,-3.80E-67,2.974994431,1.7
1268,-3.80E-68,2.921542893,1.8
1269,-3.80E-69,2.838900263,1.9
1270,-3.80E-70,2.72789228,2
1271,-3.80E-71,2.5896281,2.1
1272,-3.80E-72,2.425489211,2.2
1273,-3.80E-73,2.237115637,2.3
1274,-3.80E-74,2.026389542,2.4
1275,-3.80E-75,1.795416432,2.5
1276,-3.80E-76,1.546504115,2.6
1277,-3.80E-77,1.282139641,2.7
1278,-3.80E-78,1.00496445,2.8
1279,-3.80E-79,0.717747988,2.9
1280,-3.80E-80,0.423360024,3
1281,-3.80E-81,0.124741987,3.1
1282,-3.80E-82,-0.17512243,3.2
1283,-3.80E-83,-0.473237082,3.3
1284,-3.80E-84,-0.766623306,3.4
1285,-3.80E-85,-1.052349683,3.5
1286,-3.80E-86,-1.32756133,3.6
1287,-3.80E-87,-1.589508423,3.7
1288,-3.80E-88,-1.835573673,3.8
1289,-3.80E-89,-2.063298478,3.9
1290,-3.80E-90,-2.270407486,4
1291,-3.80E-91,-2.454831333,4.1
1292,-3.80E-92,-2.614727317,4.2
1293,-3.80E-93,-2.74849781,4.3
1294,-3.80E-94,-2.854806222,4.4
1295,-3.80E-95,-2.932590353,4.5
1296,-3.80E-96,-2.981073011,4.6
1297,-3.80E-97,-2.999769773,4.7
1298,-3.80E-98,-2.988493827,4.8
1299,-3.80E-99,-2.947357838,4.9
1300,-3.7,-1.98890769,-5
1301,-0.37,2.545565056,-4.9
1302,-0.037,2.976738265,-4.8
1303,-0.0037,2.999886753,-4.7
1304,-0.00037,2.981197296,-4.6
1305,-3.70E-05,2.932613749,-4.5
1306,-3.70E-06,2.854809633,-4.4
1307,-3.70E-07,2.748498255,-4.3
1308,-3.70E-08,2.614727372,-4.2
1309,-3.70E-09,2.45483134,-4.1
1310,-3.70E-10,2.270407487,-4
1311,-3.70E-11,2.063298478,-3.9
1312,-3.70E-12,1.835573673,-3.8
1313,-3.70E-13,1.589508423,-3.7
1314,-3.70E-14,1.32756133,-3.6
1315,-3.70E-15,1.052349683,-3.5
1316,-3.70E-16,0.766623306,-3.4
1317,-3.70E-17,0.473237082,-3.3
1318,-3.70E-18,0.17512243,-3.2
1319,-3.70E-19,-0.124741987,-3.1
1320,-3.70E-20,-0.423360024,-3
1321,-3.70E-21,-0.717747988,-2.9
1322,-3.70E-22,-1.00496445,-2.8
1323,-3.70E-23,-1.282139641,-2.7
1324,-3.70E-24,-1.546504115,-2.6
1325,-3.70E-25,-1.795416432,-2.5
1326,-3.70E-26,-2.026389542,-2.4
1327,-3.70E-27,-2.237115637,-2.3
1328,-3.70E-28,-2.425489211,-2.2
1329,-3.70E-29,-2.5896281,-2.1
1330,-3.70E-30,-2.72789228,-2
1331,-3.70E-31,-2.838900263,-1.9
1332,-3.70E-32,-2.921542893,-1.8
1333,-3.70E-33,-2.974994431,-1.7
1334,-3.70E-34,-2.998720809,-1.6
